bucket_15m,site_id,vo,activity,records,energy_wh,cfp_g,work,ncores
2026-02-23 13:30:00,site_e726c7cce5,vo_5d1b978761,grid,143,128.71207308052962,19.70912766547026,2419295.5887177372,7792
2026-02-23 13:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,154,53.39580919807718,8.249820239425736,5302240.8760685455,13184
2026-02-23 13:45:00,site_ad3433ffac,vo_5d1b978761,grid,207,147.00258027533923,31.62976262904154,4554439.792525027,13800
2026-02-23 13:45:00,site_e726c7cce5,vo_5d1b978761,grid,179,248.5088791488717,50.359843133205544,2868785.509518047,9264
2026-02-23 13:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,183,116.39928149395122,16.933766472516428,6266730.2748122,15040
2026-02-23 14:00:00,site_ad3433ffac,vo_5d1b978761,grid,119,67.1373967432893,13.794036594681856,2567013.834275258,7016
2026-02-23 14:00:00,site_e726c7cce5,vo_5d1b978761,grid,171,106.86253800113033,15.95819401407518,2688133.52991092,8464
2026-02-23 14:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,210,63.425240836481585,9.358948675416666,7407007.196574343,17792
2026-02-23 14:15:00,site_ad3433ffac,vo_5d1b978761,grid,264,470.7387611368144,94.82457855104869,5251258.20607632,12744
2026-02-23 14:15:00,site_e726c7cce5,vo_5d1b978761,grid,294,550.970132149627,82.70823971050316,4457358.584203208,13296
2026-02-23 14:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,199,182.5932746318049,25.89133178615559,7413249.986816431,18944
2026-02-23 14:30:00,site_ad3433ffac,vo_5d1b978761,grid,271,192.4529748716904,41.481095072042386,5301010.208882341,12040
2026-02-23 14:30:00,site_e726c7cce5,vo_5d1b978761,grid,258,227.49077061672855,34.10893185079892,3931864.049560366,11392
2026-02-23 14:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,145,53.508457738971394,8.216362471953222,5339446.161354587,14208
2026-02-23 14:45:00,site_ad3433ffac,vo_5d1b978761,grid,597,1090.4223659870383,217.60752820708245,11185000.327961124,24652
2026-02-23 14:45:00,site_e726c7cce5,vo_5d1b978761,grid,321,614.4742557411103,100.20524809801611,4671338.408788476,13776
2026-02-23 14:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,219,208.3848985649688,29.577954226837445,8117498.994676646,20800
2026-02-23 15:00:00,site_ad3433ffac,vo_5d1b978761,grid,268,242.02891038055614,50.21043379306694,4848110.202615221,10700
2026-02-23 15:00:00,site_e726c7cce5,vo_5d1b978761,grid,151,159.46842851534512,23.770381436289043,2077711.0552552256,5616
2026-02-23 15:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,98,37.662617340137885,5.570555081659384,3579840.279776927,9728
2026-02-23 15:15:00,site_ad3433ffac,vo_5d1b978761,grid,479,496.02900962210947,97.48100254010389,9406280.743640915,21972
2026-02-23 15:15:00,site_e726c7cce5,vo_5d1b978761,grid,282,414.27309850680354,64.79950442090175,4290469.073322076,12160
2026-02-23 15:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,122,59.046686290432035,8.347452790702807,4555928.173159861,11712
2026-02-23 15:30:00,site_ad3433ffac,vo_5d1b978761,grid,237,388.26851670489583,75.49425245513879,4648199.462499967,10616
2026-02-23 15:30:00,site_e726c7cce5,vo_5d1b978761,grid,205,395.66375011907724,61.0191703039775,3088161.945492658,8928
2026-02-23 15:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,100,79.90408390388819,11.08134354400245,3756332.5374520207,10304
2026-02-23 15:45:00,site_ad3433ffac,vo_5d1b978761,grid,257,446.6509803818994,86.42406384492911,4742275.890982054,11252
2026-02-23 15:45:00,site_e726c7cce5,vo_5d1b978761,grid,510,729.7984676580996,120.24135400588506,7950949.861933457,25440
2026-02-23 15:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,113,91.22614494471318,12.547865639436155,4119045.2148871496,11136
2026-02-23 16:00:00,site_ad3433ffac,vo_5d1b978761,grid,303,237.6608213748147,46.534335419852,5590733.424547676,13352
2026-02-23 16:00:00,site_e726c7cce5,vo_5d1b978761,grid,764,587.8105553227838,90.75463557554595,11934613.395722423,37904
2026-02-23 16:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,80,39.121813743650584,5.446660114545303,2980422.350371713,8320
2026-02-23 16:15:00,site_ad3433ffac,vo_5d1b978761,grid,525,390.1231275088846,75.41604411867505,9558350.418629596,23680
2026-02-23 16:15:00,site_e726c7cce5,vo_5d1b978761,grid,1202,913.2649574737651,144.07232495498562,19237254.725125242,59024
2026-02-23 16:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,108,46.63744318178826,6.400530021351268,4010502.483368833,10688
2026-02-23 16:30:00,site_ad3433ffac,vo_5d1b978761,grid,774,505.388277831162,98.22990655923073,14234534.789157078,35244
2026-02-23 16:30:00,site_e726c7cce5,vo_5d1b978761,grid,1577,1061.5331493555418,171.92921600983163,25650229.232412986,80768
2026-02-23 16:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,192,63.00789027070998,8.70725203332665,7000151.796809416,18368
2026-02-23 16:45:00,site_ad3433ffac,vo_5d1b978761,grid,929,601.1026589337453,115.95035166832497,17035524.647728246,42096
2026-02-23 16:45:00,site_e726c7cce5,vo_5d1b978761,grid,1974,1238.1939857698462,203.7715476943289,31890783.344636947,99488
2026-02-23 16:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,274,85.64937794201309,11.802843774969077,10097283.21688038,26176
2026-02-23 17:00:00,site_ad3433ffac,vo_5d1b978761,grid,1010,607.9848851856085,115.05068716715793,18941050.44398568,54108
2026-02-23 17:00:00,site_e726c7cce5,vo_5d1b978761,grid,2171,1374.771587136693,237.87841410551653,35052825.56615195,111648
2026-02-23 17:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,309,102.45759738276865,13.796165460625605,11262839.825694017,29632
2026-02-23 17:15:00,site_ad3433ffac,vo_5d1b978761,grid,807,416.5017512676276,79.01643219684159,15717118.129954118,48708
2026-02-23 17:15:00,site_e726c7cce5,vo_5d1b978761,grid,1533,842.8665181447211,145.2602152602355,25119501.46638623,78224
2026-02-23 17:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,295,84.52259900495409,11.398683517636584,11101902.436550338,28288
2026-02-23 17:30:00,site_ad3433ffac,vo_5d1b978761,grid,749,387.3362635422972,74.36335939329082,14665664.216464248,49180
2026-02-23 17:30:00,site_e726c7cce5,vo_5d1b978761,grid,949,553.4397894258512,98.16231909038589,15077674.042459227,46272
2026-02-23 17:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,274,82.74174733310937,11.291416188579493,10203434.62203741,25920
2026-02-23 17:45:00,site_ad3433ffac,vo_5d1b978761,grid,664,425.95348270895875,85.82073049642437,12959758.527033374,44136
2026-02-23 17:45:00,site_e726c7cce5,vo_5d1b978761,grid,1065,845.7431197182154,167.1314510933331,17307749.439123217,52752
2026-02-23 17:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,363,134.778981471368,19.52256767510984,13534160.4297194,35136
2026-02-23 18:00:00,site_ad3433ffac,vo_5d1b978761,grid,461,347.6941212475283,76.1553452023746,9069178.540946685,28736
2026-02-23 18:00:00,site_e726c7cce5,vo_5d1b978761,grid,967,714.3599625505764,151.21432038423353,16425191.846211411,51552
2026-02-23 18:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,315,144.57358547875415,21.489772506564574,11462799.48627285,29568
2026-02-23 18:15:00,site_ad3433ffac,vo_5d1b978761,grid,719,391.56602554587033,79.30626437198762,14762814.91564744,47160
2026-02-23 18:15:00,site_e726c7cce5,vo_5d1b978761,grid,1376,793.463359373207,164.8726316070835,24135733.148480136,76576
2026-02-23 18:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,349,112.67222264709075,16.68106619362036,12365907.322319336,32256
2026-02-23 18:30:00,site_ad3433ffac,vo_5d1b978761,grid,1000,678.7320938615951,166.99227446690756,19519591.374632202,62176
2026-02-23 18:30:00,site_e726c7cce5,vo_5d1b978761,grid,1925,1272.9235590385083,280.815700030142,34363505.134461254,111184
2026-02-23 18:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,387,149.3287203805715,25.49166479813821,13854772.635543667,37504
2026-02-23 18:45:00,site_ad3433ffac,vo_5d1b978761,grid,732,425.467676747746,108.09146044529727,14387077.953540921,45436
2026-02-23 18:45:00,site_e726c7cce5,vo_5d1b978761,grid,1545,872.9935277393336,198.75298472627662,27049767.9637729,88368
2026-02-23 18:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,285,89.03508979576927,16.001912913183695,10119843.084319163,27328
2026-02-23 19:00:00,site_ad3433ffac,vo_5d1b978761,grid,570,271.56477124369815,71.72227418021964,11111753.139015593,34832
2026-02-23 19:00:00,site_e726c7cce5,vo_5d1b978761,grid,1322,732.7949560650153,168.70812746464415,22089538.142425068,71120
2026-02-23 19:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,373,101.42820013705821,18.319363984724312,13570515.317872029,36672
2026-02-23 19:15:00,site_ad3433ffac,vo_5d1b978761,grid,610,456.2745009281808,152.10208098543964,11622339.56904363,34672
2026-02-23 19:15:00,site_e726c7cce5,vo_5d1b978761,grid,962,780.5737516559502,183.59968021467705,15235401.597058991,45648
2026-02-23 19:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,465,163.50305437535877,37.85204724108185,17467304.6769216,44928
2026-02-23 19:30:00,site_ad3433ffac,vo_5d1b978761,grid,436,315.9681568827522,103.91200187847105,8064513.151894882,22816
2026-02-23 19:30:00,site_e726c7cce5,vo_5d1b978761,grid,600,465.63642882928036,112.83813908862464,9474346.054461673,27696
2026-02-23 19:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,357,118.85249724574913,27.770114061680708,13639300.975245334,35840
2026-02-23 19:45:00,site_ad3433ffac,vo_5d1b978761,grid,316,367.8814313283705,133.17962849862343,5347621.885911445,15564
2026-02-23 19:45:00,site_e726c7cce5,vo_5d1b978761,grid,373,497.56779588424945,133.69656066677348,5878521.817177383,17728
2026-02-23 19:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,216,137.47299847976439,37.09418627273378,7984525.932683023,20288
2026-02-23 20:00:00,site_ad3433ffac,vo_5d1b978761,grid,227,167.00497803325953,54.94905132740037,4593529.730603473,15156
2026-02-23 20:00:00,site_e726c7cce5,vo_5d1b978761,grid,160,133.86607722803137,36.91173966903955,2450131.9843287873,7184
2026-02-23 20:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,104,42.99239242589639,10.10290244358707,3876360.2078046827,10176
2026-02-23 20:15:00,site_ad3433ffac,vo_5d1b978761,grid,677,406.67135647172023,157.38516210106945,12770836.768669542,39964
2026-02-23 20:15:00,site_e726c7cce5,vo_5d1b978761,grid,222,145.78845251088592,39.93400001470279,3264178.8379043303,9536
2026-02-23 20:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,308,95.56156191326082,25.550654965461224,11306213.387500986,30656
2026-02-23 20:30:00,site_ad3433ffac,vo_5d1b978761,grid,673,720.784683744856,312.02038235696364,12462181.288155796,40076
2026-02-23 20:30:00,site_e726c7cce5,vo_5d1b978761,grid,336,460.28048947599285,124.81135201236253,4839648.897187766,14128
2026-02-23 20:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,239,146.59361265793308,45.27250294342187,8787277.633820618,23104
2026-02-23 20:45:00,site_ad3433ffac,vo_5d1b978761,grid,309,473.68587516599524,235.48989780981418,5709195.933150174,16364
2026-02-23 20:45:00,site_e726c7cce5,vo_5d1b978761,grid,387,640.8084569204617,182.19957640431758,6333268.474022495,19392
2026-02-23 20:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,107,75.85806177870663,24.858690941720432,4145770.139444707,10880
2026-02-23 21:00:00,site_ad3433ffac,vo_5d1b978761,grid,422,616.6351109282073,253.48790843567707,7026900.589248648,20120
2026-02-23 21:00:00,site_e726c7cce5,vo_5d1b978761,grid,645,879.6606815168259,363.0773608897567,11162639.330941286,36624
2026-02-23 21:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,164,97.41281694786383,28.383476941640264,6159574.124424236,17216
2026-02-23 21:15:00,site_ad3433ffac,vo_5d1b978761,grid,327,1111.435519474566,418.71518581433503,5552390.476601986,15516
2026-02-23 21:15:00,site_e726c7cce5,vo_5d1b978761,grid,513,1562.5779993318422,523.1889428887489,8530942.72787394,26032
2026-02-23 21:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,131,196.577842788946,53.36371346142547,4878726.386575584,12672
2026-02-23 21:30:00,site_ad3433ffac,vo_5d1b978761,grid,97,349.17805044402246,127.67292320204541,1750580.5072823518,5364
2026-02-23 21:30:00,site_e726c7cce5,vo_5d1b978761,grid,666,2280.0736989091733,2606.1793083207244,11392527.76737546,35440
2026-02-23 21:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,92,162.94530449004304,41.925791671716084,3423889.33108396,8768
2026-02-23 21:45:00,site_ad3433ffac,vo_5d1b978761,grid,80,275.5640296928777,87.35818788968388,1549307.1196377473,5524
2026-02-23 21:45:00,site_e726c7cce5,vo_5d1b978761,grid,274,891.17884185178,974.164467034841,5147611.7209701985,17296
2026-02-23 21:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,82,146.594160731255,33.084287281371545,3110793.3430279074,8512
2026-02-23 22:00:00,site_ad3433ffac,vo_5d1b978761,grid,149,589.4397572006285,184.8987277272764,2568066.8995557046,6916
2026-02-23 22:00:00,site_e726c7cce5,vo_5d1b978761,grid,659,2109.5951283035674,2038.5623651571618,12421250.632894604,40832
2026-02-23 22:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,102,169.8443355127613,37.97007637234981,3872568.4175353507,10432
2026-02-23 22:15:00,site_ad3433ffac,vo_5d1b978761,grid,160,504.085551879038,157.98160010618594,2893204.1842998937,9948
2026-02-23 22:15:00,site_e726c7cce5,vo_5d1b978761,grid,907,2695.0079062467967,2882.054939701411,16933777.551639058,56128
2026-02-23 22:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,99,148.24001400575273,90.4124821815627,3752487.2613898525,9920
2026-02-23 22:30:00,site_ad3433ffac,vo_5d1b978761,grid,158,305.9400965642326,95.5882401268999,2977544.003620161,10876
2026-02-23 22:30:00,site_e726c7cce5,vo_5d1b978761,grid,582,1491.759129916032,1013.7036490302055,9563868.619783394,29744
2026-02-23 22:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,127,161.41285980025492,82.74042684728977,4919517.535293842,13888
2026-02-23 22:45:00,site_ad3433ffac,vo_5d1b978761,grid,269,392.32594751797546,124.95913662652754,4371324.1314353105,12052
2026-02-23 22:45:00,site_e726c7cce5,vo_5d1b978761,grid,1014,1175.0725395809186,1073.6309311972109,19841525.252006903,69856
2026-02-23 22:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,159,131.82149100650446,86.64832051633886,5918638.446844427,16128
2026-02-23 23:00:00,site_ad3433ffac,vo_5d1b978761,grid,222,316.0456656265799,110.1178197894387,3623419.987688776,10928
2026-02-23 23:00:00,site_e726c7cce5,vo_5d1b978761,grid,1309,1373.4024151199346,1231.8712039544362,25840578.545134656,89264
2026-02-23 23:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,135,60.9177442517433,29.236536646057125,4936089.499816825,13568
2026-02-23 23:15:00,site_ad3433ffac,vo_5d1b978761,grid,265,123.77338383582531,38.64451829535717,4529814.227834786,14980
2026-02-23 23:15:00,site_e726c7cce5,vo_5d1b978761,grid,1168,547.1534737265437,327.324164903651,19897717.45369052,65088
2026-02-23 23:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,189,52.515240857098824,11.587454413704858,6925733.266458878,19264
2026-02-23 23:30:00,site_ad3433ffac,vo_5d1b978761,grid,395,246.90232356884314,81.49408101559459,7468875.942531675,24132
2026-02-23 23:30:00,site_e726c7cce5,vo_5d1b978761,grid,1241,880.3263076776676,392.8722281893712,20518851.073766846,63424
2026-02-23 23:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,293,105.74109551276166,24.738306165688503,10472309.208990451,28992
2026-02-23 23:45:00,site_ad3433ffac,vo_5d1b978761,grid,563,293.85995644753007,98.66739273899452,10728618.555205042,35784
2026-02-23 23:45:00,site_e726c7cce5,vo_5d1b978761,grid,841,458.76350685927673,522.3244186034842,12651951.265642816,38528
2026-02-23 23:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,395,94.7803817492283,22.314288632084935,13755402.49877496,40000
2026-02-23 23:45:00,site_e726c7cce5,vo_ee3481101e,grid,348,11.249379687771036,33.254087684698774,3912759.857386104,15280
2026-02-24 00:00:00,site_ad3433ffac,vo_5d1b978761,grid,766,857.1003138282585,324.5746671378908,14590928.218781449,52084
2026-02-24 00:00:00,site_e726c7cce5,vo_5d1b978761,grid,590,910.8949512381613,304.46368139978057,9049593.10791329,27632
2026-02-24 00:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,463,278.987933381807,73.06380711872143,16681388.207137156,48384
2026-02-24 00:00:00,site_e726c7cce5,vo_ee3481101e,grid,143,4.894619856720169,1.4692633807805346,1518824.3258446513,5840
2026-02-24 00:15:00,site_ad3433ffac,vo_5d1b978761,grid,340,341.8593010387888,122.08765491077696,6827010.299362324,23428
2026-02-24 00:15:00,site_e726c7cce5,vo_5d1b978761,grid,329,440.16820224401187,149.96054002737986,5472313.993452706,16960
2026-02-24 00:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,248,120.88019894084832,30.40348021483971,9446406.144348156,25664
2026-02-24 00:30:00,site_ad3433ffac,vo_5d1b978761,grid,612,194.92403901396494,70.12385202075302,11045421.033328831,36636
2026-02-24 00:30:00,site_e726c7cce5,vo_5d1b978761,grid,509,179.1369163850481,59.72966134135606,8496605.106085457,27568
2026-02-24 00:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,529,81.41598085973297,20.571620637665333,20004262.31137449,55232
2026-02-24 00:45:00,site_ad3433ffac,vo_5d1b978761,grid,670,442.9769905849715,182.6707745398576,12137966.289630335,39380
2026-02-24 00:45:00,site_e726c7cce5,vo_5d1b978761,grid,1191,915.6035316908826,313.1486478485931,19915759.44978483,64912
2026-02-24 00:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,508,178.68110016194146,53.135751178781064,19303924.97008626,52032
2026-02-24 00:45:00,site_e726c7cce5,vo_ee3481101e,grid,149,4.644628856233093,1.6423407635640213,1750185.7990636723,7728
2026-02-24 01:00:00,site_ad3433ffac,vo_5d1b978761,grid,584,331.15267708731557,142.14284213700006,9719963.775955716,27300
2026-02-24 01:00:00,site_e726c7cce5,vo_5d1b978761,grid,631,347.4990918051166,117.329182208533,10305354.337564748,33824
2026-02-24 01:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,420,112.2153876187222,34.01240233396801,15502414.277320929,42752
2026-02-24 01:15:00,site_ad3433ffac,vo_5d1b978761,grid,662,466.27604029670306,209.82510356240786,10254687.387354871,30212
2026-02-24 01:15:00,site_e726c7cce5,vo_5d1b978761,grid,635,444.28480209069824,150.41907177042935,9623050.67903335,31296
2026-02-24 01:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,370,137.42169231907394,44.00309933967651,12823481.281890305,37120
2026-02-24 01:30:00,site_ad3433ffac,vo_5d1b978761,grid,495,110.16137112972336,50.81606389627261,7108489.793605342,18644
2026-02-24 01:30:00,site_e726c7cce5,vo_5d1b978761,grid,278,102.36712279066083,32.926280043101904,4200940.457187007,13888
2026-02-24 01:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,321,39.07394589938853,12.95350966037082,10366091.459277853,32640
2026-02-24 01:45:00,site_ad3433ffac,vo_5d1b978761,grid,463,421.9720723283068,217.5984097238563,5690286.181026782,17664
2026-02-24 01:45:00,site_e726c7cce5,vo_5d1b978761,grid,227,182.85376295329283,53.35213301582214,2943360.561865604,10240
2026-02-24 01:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,332,91.35880006991823,32.50891844609157,9305943.212855075,33408
2026-02-24 02:00:00,site_ad3433ffac,vo_5d1b978761,grid,487,177.46563541039302,82.45726393124023,7209294.279985042,18632
2026-02-24 02:00:00,site_e726c7cce5,vo_5d1b978761,grid,223,89.63073467376893,30.28385940486825,3016701.063258209,8352
2026-02-24 02:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,649,124.91557118892705,41.536420154946605,22013638.707802363,64192
2026-02-24 02:15:00,site_ad3433ffac,vo_5d1b978761,grid,332,190.83525301218884,91.12497758321263,5330901.603945512,15676
2026-02-24 02:15:00,site_e726c7cce5,vo_5d1b978761,grid,187,109.97204373424188,36.15963086121726,2789147.990750349,7664
2026-02-24 02:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,571,156.83293327722413,53.19131720634731,20413119.70911782,59520
2026-02-24 02:30:00,site_ad3433ffac,vo_5d1b978761,grid,514,296.5911032104687,144.0389500619358,9472373.162966313,29528
2026-02-24 02:30:00,site_e726c7cce5,vo_5d1b978761,grid,261,163.7969814557539,50.20728241281696,4593763.711584929,14128
2026-02-24 02:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,644,184.2572873294753,63.369794772433295,23793164.538103074,65344
2026-02-24 02:45:00,site_ad3433ffac,vo_5d1b978761,grid,441,162.58985554581977,84.07148261416279,7419262.814181217,27172
2026-02-24 02:45:00,site_e726c7cce5,vo_5d1b978761,grid,171,76.0060936593251,23.168307612542797,2654895.5847087195,9216
2026-02-24 02:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,549,142.80289632828107,52.528593435800076,17407150.175445817,56960
2026-02-24 03:00:00,site_ad3433ffac,vo_5d1b978761,grid,227,113.78503044522965,59.67203902398742,3711908.0815437087,11168
2026-02-24 03:00:00,site_e726c7cce5,vo_5d1b978761,grid,83,54.57645605656587,15.445729805953885,1484940.7125453956,5072
2026-02-24 03:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,271,69.13928743840755,25.838859316606268,8947538.569694396,27968
2026-02-24 03:15:00,site_ad3433ffac,vo_5d1b978761,grid,336,386.528834401178,208.8749222672808,6423591.178441939,19864
2026-02-24 03:15:00,site_e726c7cce5,vo_5d1b978761,grid,253,301.0588235989683,87.74523890716749,4295044.178941846,12576
2026-02-24 03:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,222,153.89496152568063,59.32354094797368,7701034.996646352,22336
2026-02-24 03:30:00,site_ad3433ffac,vo_5d1b978761,grid,269,215.78829376985038,130.4012728015703,5428952.007025249,16760
2026-02-24 03:30:00,site_e726c7cce5,vo_5d1b978761,grid,234,187.47230913494099,53.46138531804985,4105310.316150896,12336
2026-02-24 03:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,85,39.735649169255296,17.17990293510928,2890987.0162298083,8512
2026-02-24 03:45:00,site_ad3433ffac,vo_5d1b978761,grid,331,188.41317388794621,112.22898487141788,6550061.727315027,20512
2026-02-24 03:45:00,site_e726c7cce5,vo_5d1b978761,grid,338,231.74768490729707,63.98739534759409,5716968.072268015,16688
2026-02-24 03:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,67,32.30058567837642,13.951751508256866,2323084.928710511,6976
2026-02-24 04:00:00,site_ad3433ffac,vo_5d1b978761,grid,369,195.6055405249549,124.51915543205712,7023328.819513014,21496
2026-02-24 04:00:00,site_e726c7cce5,vo_5d1b978761,grid,313,184.2590818192528,53.05357041382355,5032698.682769307,14000
2026-02-24 04:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,198,63.35057325074938,28.74328283098265,6736029.071094394,20992
2026-02-24 04:15:00,site_ad3433ffac,vo_5d1b978761,grid,486,232.93022693266568,157.4753157870752,9509501.691929208,31336
2026-02-24 04:15:00,site_e726c7cce5,vo_5d1b978761,grid,167,78.17788269194068,22.441423667290294,2855838.5161421252,8704
2026-02-24 04:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,291,102.2650401503457,49.14997354592967,9927032.275032856,30528
2026-02-24 04:30:00,site_ad3433ffac,vo_5d1b978761,grid,511,446.5729949600342,295.85338409810856,10934487.202014899,37260
2026-02-24 04:30:00,site_e726c7cce5,vo_5d1b978761,grid,125,147.8893007766303,39.85919171307852,2118105.7134046163,6672
2026-02-24 04:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,296,132.402010368924,62.31969338117559,10047739.055680675,30784
2026-02-24 04:45:00,site_ad3433ffac,vo_5d1b978761,grid,589,465.30155530852477,311.54290445197523,12336358.820572171,40544
2026-02-24 04:45:00,site_e726c7cce5,vo_5d1b978761,grid,139,129.00460143357896,34.282994553984075,2294353.7781829713,7056
2026-02-24 04:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,340,157.13634984385203,74.62666431833816,11790913.000049047,34176
2026-02-24 05:00:00,site_ad3433ffac,vo_5d1b978761,grid,323,291.3121849395384,204.69183235021868,6613291.298286213,21324
2026-02-24 05:00:00,site_e726c7cce5,vo_5d1b978761,grid,104,90.49407198023961,24.896064347636234,1607595.6898471161,5136
2026-02-24 05:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,190,95.23557944223418,47.35196303653742,6714050.681032005,20416
2026-02-24 05:15:00,site_ad3433ffac,vo_5d1b978761,grid,606,415.70677126616005,302.3664271368915,12512975.122052692,36708
2026-02-24 05:15:00,site_e726c7cce5,vo_5d1b978761,grid,309,223.49341137807903,62.54287359159176,5530261.361132289,18992
2026-02-24 05:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,375,141.04103204759588,73.41908424139632,13335297.426094897,37440
2026-02-24 05:30:00,site_ad3433ffac,vo_5d1b978761,grid,388,176.23948177108298,127.77262721764218,8326457.805763178,24368
2026-02-24 05:30:00,site_e726c7cce5,vo_5d1b978761,grid,305,170.4750579627223,47.130259098200156,5337519.32569347,17760
2026-02-24 05:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,254,71.15246286876564,36.762080863955845,9010781.78970291,26048
2026-02-24 05:45:00,site_ad3433ffac,vo_5d1b978761,grid,294,149.87412272215545,107.72648281737777,5748200.266929692,15972
2026-02-24 05:45:00,site_e726c7cce5,vo_5d1b978761,grid,312,151.98283566011685,42.669908118847445,5245400.363395765,17008
2026-02-24 05:45:00,site_f5bcf8a88a,vo_5d1b978761,grid,321,94.15535018588174,48.25294557400255,11037767.427545605,32768
2026-02-24 06:00:00,site_ad3433ffac,vo_5d1b978761,grid,260,50.62486799082987,50.244240534163495,4799578.553034003,13920
2026-02-24 06:00:00,site_e726c7cce5,vo_5d1b978761,grid,238,103.40107415976209,106.79501026509887,3952813.6178955664,13344
2026-02-24 06:00:00,site_f5bcf8a88a,vo_5d1b978761,grid,578,98.8075303313017,51.459525180809266,19224880.203559734,60224
2026-02-24 06:15:00,site_ad3433ffac,vo_5d1b978761,grid,317,208.2271945852323,160.44827002116708,5867552.013659267,18228
2026-02-24 06:15:00,site_e726c7cce5,vo_5d1b978761,grid,204,184.95882318438493,56.93013170774344,3466837.4577817153,11536
2026-02-24 06:15:00,site_f5bcf8a88a,vo_5d1b978761,grid,630,207.90629844157795,108.84768818780717,20750950.796097048,67072
2026-02-24 06:30:00,site_ad3433ffac,vo_5d1b978761,grid,315,455.7592066275997,466.24154461920466,6240068.187200209,20152
2026-02-24 06:30:00,site_e726c7cce5,vo_5d1b978761,grid,296,418.7698859931664,183.72851834521708,4630600.982867859,12816
2026-02-24 06:30:00,site_f5bcf8a88a,vo_5d1b978761,grid,909,657.6904975407272,525.6416406588364,31267484.405507963,100480
2026-02-24 06:45:00,site_ad3433ffac,vo_5d1b978761,grid,255,466.7066034717554,587.6144429763411,5370030.733635869,16132
2026-02-24 06:45:00,site_e726c7cce5,vo_5d1b978761,grid,128,275.60950052908146,123.73751628708024,2200526.9400980086,6512
